step,active_loss,null_loss
-0.7,1.98462374292327,0.004925250460957958
-0.6749999999999998,1.8457418333755302,0.004925250460957958
-0.6499999999999999,1.7119101750840733,0.004925250460957958
-0.625,1.583128768048898,0.004925250460957958
-0.5999999999999999,1.459397612270003,0.004925250460957958
-0.575,1.3407167077473903,0.004925250460957958
-0.5499999999999998,1.2270860544810582,0.004925250460957958
-0.5249999999999999,1.1185056524710082,0.004925250460957958
-0.5,1.0149755017172397,0.004925250460957958
-0.47499999999999987,0.9164956022197518,0.004925250460957958
-0.44999999999999996,0.823065953978546,0.004925250460957958
-0.4249999999999998,0.7346865569936208,0.004925250460957958
-0.3999999999999999,0.651357411264978,0.004925250460957958
-0.375,0.5730785167926163,0.004925250460957958
-0.34999999999999987,0.4998498735765356,0.004925250460957958
-0.32499999999999996,0.4316714816167368,0.004925250460957958
-0.2999999999999998,0.3685433409132189,0.004925250460957958
-0.2749999999999999,0.3104654514659831,0.004925250460957958
-0.25,0.25743781327502846,0.004925250460957958
-0.22499999999999987,0.20946042634035472,0.004925250460957958
-0.19999999999999996,0.16653329066196293,0.004925250460957958
-0.17499999999999982,0.12865640623985228,0.004925250460957958
-0.1499999999999999,0.0958297730740233,0.004925250460957958
-0.125,0.06805339116447558,0.004925250460957958
-0.09999999999999987,0.04532726051120911,0.004925250460957958
-0.07499999999999996,0.0276513811142243,0.004925250460957958
-0.04999999999999982,0.015025752973520714,0.004925250460957958
-0.02499999999999991,0.007450376089098656,0.004925250460957958
0.0,0.004925250460957958,0.004925250460957958
0.02499999999999991,0.007450376089098657,0.004925250460957958
0.050000000000000266,0.015025752973520892,0.004925250460957958
0.07500000000000018,0.02765138111422441,0.004925250460957958
0.10000000000000009,0.045327260511209264,0.004925250460957958
0.125,0.06805339116447558,0.004925250460957958
0.1499999999999999,0.09582977307402327,0.004925250460957958
0.17500000000000027,0.12865640623985292,0.004925250460957958
0.20000000000000018,0.16653329066196335,0.004925250460957958
0.2250000000000001,0.20946042634035514,0.004925250460957958
0.25,0.25743781327502846,0.004925250460957958
0.2749999999999999,0.31046545146598314,0.004925250460957958
0.30000000000000027,0.36854334091322016,0.004925250460957958
0.3250000000000002,0.4316714816167378,0.004925250460957958
0.3500000000000001,0.4998498735765362,0.004925250460957958
0.375,0.5730785167926166,0.004925250460957958
0.40000000000000036,0.6513574112649795,0.004925250460957958
0.42500000000000027,0.7346865569936221,0.004925250460957958
0.4500000000000002,0.8230659539785472,0.004925250460957958
0.4750000000000001,0.9164956022197527,0.004925250460957958
0.5,1.01497550171724,0.004925250460957958
0.5250000000000004,1.1185056524710102,0.004925250460957958
0.5500000000000003,1.2270860544810596,0.004925250460957958
0.5750000000000002,1.340716707747392,0.004925250460957958
0.6000000000000001,1.459397612270004,0.004925250460957958
0.625,1.5831287680488986,0.004925250460957958
0.6500000000000004,1.7119101750840762,0.004925250460957958
0.6750000000000003,1.8457418333755324,0.004925250460957958
0.7000000000000002,1.9846237429232698,0.004925250460957958
0.7250000000000001,2.1285559037272908,0.004925250460957958
0.75,2.2775383157875924,0.004925250460957958
0.7750000000000004,2.4315709791041775,0.004925250460957958
0.8000000000000003,2.5906538936770405,0.004925250460957958
0.8250000000000002,2.754787059506185,0.004925250460957958
0.8500000000000001,2.9239704765916135,0.004925250460957958
0.875,3.0982041449333217,0.004925250460957958
0.9000000000000004,3.277488064531314,0.004925250460957958
0.9250000000000003,3.461822235385584,0.004925250460957958
0.9500000000000002,3.651206657496135,0.004925250460957958
0.9750000000000001,3.845641330862971,0.004925250460957958
1.0,4.045126255486085,0.004925250460957958
1.0250000000000004,4.249661431365485,0.004925250460957958
1.0500000000000003,4.459246858501163,0.004925250460957958
1.0750000000000002,4.67388253689312,0.004925250460957958
1.1,4.893568466541363,0.004925250460957958
1.125,5.118304647445884,0.004925250460957958
1.1500000000000004,5.348091079606693,0.004925250460957958
1.1750000000000003,5.582927763023776,0.004925250460957958
1.2000000000000002,5.822814697697141,0.004925250460957958
1.225,6.067751883626791,0.004925250460957958
1.25,6.317739320812718,0.004925250460957958
1.2750000000000004,6.572777009254931,0.004925250460957958
1.3000000000000003,6.832864948953426,0.004925250460957958
1.3250000000000002,7.098003139908197,0.004925250460957958
1.35,7.3681915821192545,0.004925250460957958
1.375,7.643430275586589,0.004925250460957958
1.4000000000000004,7.9237192203102085,0.004925250460957958
1.4250000000000003,8.20905841629011,0.004925250460957958
1.4500000000000002,8.499447863526289,0.004925250460957958
1.475,8.794887562018753,0.004925250460957958
1.5,9.095377511767493,0.004925250460957958
1.5250000000000004,9.40091771277252,0.004925250460957958
1.5500000000000003,9.71150816503383,0.004925250460957958
1.5750000000000002,10.027148868551414,0.004925250460957958
1.6,10.347839823325288,0.004925250460957958
1.625,10.673581029355434,0.004925250460957958
1.6500000000000004,11.004372486641868,0.004925250460957958
1.6750000000000003,11.340214195184583,0.004925250460957958
1.7000000000000002,11.681106154983576,0.004925250460957958
1.725,12.027048366038855,0.004925250460957958
1.75,12.37804082835041,0.004925250460957958
1.7750000000000004,12.73408354191825,0.004925250460957958
1.8000000000000003,13.095176506742375,0.004925250460957958
1.8250000000000002,13.461319722822772,0.004925250460957958
1.85,13.832513190159455,0.004925250460957958
1.875,14.208756908752417,0.004925250460957958
1.9000000000000004,14.590050878601676,0.004925250460957958
1.9250000000000003,14.976395099707199,0.004925250460957958
1.9500000000000002,15.367789572069006,0.004925250460957958
1.975,15.764234295687093,0.004925250460957958
2.0,16.16572927056146,0.004925250460957958
